real_hour_sin,real_hour_cos,lux,pv_v,pv_p,home_v,home_soc,load_p,car_soc,human_soc,pvsrc,hsrc,rigid,led,fan,qi,hchg,cchg,v2h,future_pv_p,future_load_p,future_home_soc,scene_id,scene_label,real_hour,real_elapsed_s,sample_period_s
0.267238,0.963630,55.000000,0.660000,0.000000,7.507566,59.222904,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,57.832311,110,T1_aug_night_load_1.7W_soc_70,1.033333,3720.000000,60
0.271440,0.962455,55.000000,0.660000,0.000000,7.504785,59.049080,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,57.658487,110,T1_aug_night_load_1.7W_soc_70,1.050000,3780.000000,60
0.275637,0.961262,55.000000,0.660000,0.000000,7.502004,58.875256,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,57.484663,110,T1_aug_night_load_1.7W_soc_70,1.066667,3840.000000,60
0.279829,0.960050,55.000000,0.660000,0.000000,7.499223,58.701431,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,57.310838,110,T1_aug_night_load_1.7W_soc_70,1.083333,3900.000000,60
0.284015,0.958820,55.000000,0.660000,0.000000,7.496442,58.527607,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,57.137014,110,T1_aug_night_load_1.7W_soc_70,1.100000,3960.000000,60
0.288196,0.957571,55.000000,0.660000,0.000000,7.493661,58.353783,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,56.963190,110,T1_aug_night_load_1.7W_soc_70,1.116667,4020.000000,60
0.292372,0.956305,55.000000,0.660000,0.000000,7.490879,58.179959,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,56.789366,110,T1_aug_night_load_1.7W_soc_70,1.133333,4080.000000,60
0.296542,0.955020,55.000000,0.660000,0.000000,7.488098,58.006135,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,56.615542,110,T1_aug_night_load_1.7W_soc_70,1.150000,4140.000000,60
0.300706,0.953717,55.000000,0.660000,0.000000,7.485317,57.832311,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,56.441718,110,T1_aug_night_load_1.7W_soc_70,1.166667,4200.000000,60
0.304864,0.952396,55.000000,0.660000,0.000000,7.482536,57.658487,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,56.267894,110,T1_aug_night_load_1.7W_soc_70,1.183333,4260.000000,60
0.309017,0.951057,55.000000,0.660000,0.000000,7.479755,57.484663,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,56.094070,110,T1_aug_night_load_1.7W_soc_70,1.200000,4320.000000,60
0.313164,0.949699,55.000000,0.660000,0.000000,7.476973,57.310838,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,55.920245,110,T1_aug_night_load_1.7W_soc_70,1.216667,4380.000000,60
0.317305,0.948324,55.000000,0.660000,0.000000,7.474192,57.137014,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,55.746421,110,T1_aug_night_load_1.7W_soc_70,1.233333,4440.000000,60
0.321439,0.946930,55.000000,0.660000,0.000000,7.471411,56.963190,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,55.572597,110,T1_aug_night_load_1.7W_soc_70,1.250000,4500.000000,60
0.325568,0.945519,55.000000,0.660000,0.000000,7.468630,56.789366,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,55.398773,110,T1_aug_night_load_1.7W_soc_70,1.266667,4560.000000,60
0.329691,0.944089,55.000000,0.660000,0.000000,7.465849,56.615542,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,55.224949,110,T1_aug_night_load_1.7W_soc_70,1.283333,4620.000000,60
0.333807,0.942641,55.000000,0.660000,0.000000,7.463067,56.441718,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,55.051125,110,T1_aug_night_load_1.7W_soc_70,1.300000,4680.000000,60
0.337917,0.941176,55.000000,0.660000,0.000000,7.460286,56.267894,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,54.877301,110,T1_aug_night_load_1.7W_soc_70,1.316667,4740.000000,60
0.342020,0.939693,55.000000,0.660000,0.000000,7.457505,56.094070,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,54.703476,110,T1_aug_night_load_1.7W_soc_70,1.333333,4800.000000,60
0.346117,0.938191,55.000000,0.660000,0.000000,7.454724,55.920245,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,54.529652,110,T1_aug_night_load_1.7W_soc_70,1.350000,4860.000000,60
0.350207,0.936672,55.000000,0.660000,0.000000,7.451943,55.746421,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,54.355828,110,T1_aug_night_load_1.7W_soc_70,1.366667,4920.000000,60
0.354291,0.935135,55.000000,0.660000,0.000000,7.449162,55.572597,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,54.182004,110,T1_aug_night_load_1.7W_soc_70,1.383333,4980.000000,60
0.358368,0.933580,55.000000,0.660000,0.000000,7.446380,55.398773,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,54.008180,110,T1_aug_night_load_1.7W_soc_70,1.400000,5040.000000,60
0.362438,0.932008,55.000000,0.660000,0.000000,7.443599,55.224949,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,53.834356,110,T1_aug_night_load_1.7W_soc_70,1.416667,5100.000000,60
0.366501,0.930418,55.000000,0.660000,0.000000,7.440818,55.051125,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,53.660532,110,T1_aug_night_load_1.7W_soc_70,1.433333,5160.000000,60
0.370557,0.928810,55.000000,0.660000,0.000000,7.438037,54.877301,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,53.486708,110,T1_aug_night_load_1.7W_soc_70,1.450000,5220.000000,60
0.374607,0.927184,55.000000,0.660000,0.000000,7.435256,54.703476,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,53.312883,110,T1_aug_night_load_1.7W_soc_70,1.466667,5280.000000,60
0.378649,0.925541,55.000000,0.660000,0.000000,7.432474,54.529652,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,53.139059,110,T1_aug_night_load_1.7W_soc_70,1.483333,5340.000000,60
0.382683,0.923880,55.000000,0.660000,0.000000,7.429693,54.355828,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,52.965235,110,T1_aug_night_load_1.7W_soc_70,1.500000,5400.000000,60
0.386711,0.922201,55.000000,0.660000,0.000000,7.426912,54.182004,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,52.791411,110,T1_aug_night_load_1.7W_soc_70,1.516667,5460.000000,60
0.390731,0.920505,55.000000,0.660000,0.000000,7.424131,54.008180,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,52.617587,110,T1_aug_night_load_1.7W_soc_70,1.533333,5520.000000,60
0.394744,0.918791,55.000000,0.660000,0.000000,7.421350,53.834356,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,52.443763,110,T1_aug_night_load_1.7W_soc_70,1.550000,5580.000000,60
0.398749,0.917060,55.000000,0.660000,0.000000,7.418569,53.660532,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,52.269939,110,T1_aug_night_load_1.7W_soc_70,1.566667,5640.000000,60
0.402747,0.915311,55.000000,0.660000,0.000000,7.415787,53.486708,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,52.096115,110,T1_aug_night_load_1.7W_soc_70,1.583333,5700.000000,60
0.406737,0.913545,55.000000,0.660000,0.000000,7.413006,53.312883,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,51.922290,110,T1_aug_night_load_1.7W_soc_70,1.600000,5760.000000,60
0.410719,0.911762,55.000000,0.660000,0.000000,7.410225,53.139059,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,51.748466,110,T1_aug_night_load_1.7W_soc_70,1.616667,5820.000000,60
0.414693,0.909961,55.000000,0.660000,0.000000,7.407444,52.965235,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,51.574642,110,T1_aug_night_load_1.7W_soc_70,1.633333,5880.000000,60
0.418660,0.908143,55.000000,0.660000,0.000000,7.404663,52.791411,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,51.400818,110,T1_aug_night_load_1.7W_soc_70,1.650000,5940.000000,60
0.422618,0.906308,55.000000,0.660000,0.000000,7.401881,52.617587,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,51.226994,110,T1_aug_night_load_1.7W_soc_70,1.666667,6000.000000,60
0.426569,0.904455,55.000000,0.660000,0.000000,7.399100,52.443763,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,51.053170,110,T1_aug_night_load_1.7W_soc_70,1.683333,6060.000000,60
0.430511,0.902585,55.000000,0.660000,0.000000,7.396319,52.269939,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,50.879346,110,T1_aug_night_load_1.7W_soc_70,1.700000,6120.000000,60
0.434445,0.900698,55.000000,0.660000,0.000000,7.393538,52.096115,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,50.705521,110,T1_aug_night_load_1.7W_soc_70,1.716667,6180.000000,60
0.438371,0.898794,55.000000,0.660000,0.000000,7.390757,51.922290,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,50.531697,110,T1_aug_night_load_1.7W_soc_70,1.733333,6240.000000,60
0.442289,0.896873,55.000000,0.660000,0.000000,7.387975,51.748466,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,50.357873,110,T1_aug_night_load_1.7W_soc_70,1.750000,6300.000000,60
0.446198,0.894934,55.000000,0.660000,0.000000,7.385194,51.574642,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,50.184049,110,T1_aug_night_load_1.7W_soc_70,1.766667,6360.000000,60
0.450098,0.892979,55.000000,0.660000,0.000000,7.382413,51.400818,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,50.010225,110,T1_aug_night_load_1.7W_soc_70,1.783333,6420.000000,60
0.453990,0.891007,55.000000,0.660000,0.000000,7.379632,51.226994,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.836401,110,T1_aug_night_load_1.7W_soc_70,1.800000,6480.000000,60
0.457874,0.889017,55.000000,0.660000,0.000000,7.376851,51.053170,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.662577,110,T1_aug_night_load_1.7W_soc_70,1.816667,6540.000000,60
0.461749,0.887011,55.000000,0.660000,0.000000,7.374070,50.879346,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.488753,110,T1_aug_night_load_1.7W_soc_70,1.833333,6600.000000,60
0.465615,0.884988,55.000000,0.660000,0.000000,7.371288,50.705521,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.401840,110,T1_aug_night_load_1.7W_soc_70,1.850000,6660.000000,60
0.469472,0.882948,55.000000,0.660000,0.000000,7.368507,50.531697,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.314928,110,T1_aug_night_load_1.7W_soc_70,1.866667,6720.000000,60
0.473320,0.880891,55.000000,0.660000,0.000000,7.365726,50.357873,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.228016,110,T1_aug_night_load_1.7W_soc_70,1.883333,6780.000000,60
0.477159,0.878817,55.000000,0.660000,0.000000,7.362945,50.184049,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,49.141104,110,T1_aug_night_load_1.7W_soc_70,1.900000,6840.000000,60
0.000000,1.000000,55.000000,0.660000,0.000000,7.840000,80.000000,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,78.261759,111,T1_aug_night_load_1.7W_soc_80,0.000000,0.000000,60
0.004363,0.999990,55.000000,0.660000,0.000000,7.837219,79.826176,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,78.174847,111,T1_aug_night_load_1.7W_soc_80,0.016667,60.000000,60
0.008727,0.999962,55.000000,0.660000,0.000000,7.834438,79.652352,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,78.087935,111,T1_aug_night_load_1.7W_soc_80,0.033333,120.000000,60
0.013090,0.999914,55.000000,0.660000,0.000000,7.831656,79.478528,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,78.001022,111,T1_aug_night_load_1.7W_soc_80,0.050000,180.000000,60
0.017452,0.999848,55.000000,0.660000,0.000000,7.828875,79.304703,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,77.914110,111,T1_aug_night_load_1.7W_soc_80,0.066667,240.000000,60
0.021815,0.999762,55.000000,0.660000,0.000000,7.826094,79.130879,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,77.740286,111,T1_aug_night_load_1.7W_soc_80,0.083333,300.000000,60
0.026177,0.999657,55.000000,0.660000,0.000000,7.823313,78.957055,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,77.566462,111,T1_aug_night_load_1.7W_soc_80,0.100000,360.000000,60
0.030539,0.999534,55.000000,0.660000,0.000000,7.820532,78.783231,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,77.392638,111,T1_aug_night_load_1.7W_soc_80,0.116667,420.000000,60
0.034899,0.999391,55.000000,0.660000,0.000000,7.817751,78.609407,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,77.218814,111,T1_aug_night_load_1.7W_soc_80,0.133333,480.000000,60
0.039260,0.999229,55.000000,0.660000,0.000000,7.814969,78.435583,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,77.044990,111,T1_aug_night_load_1.7W_soc_80,0.150000,540.000000,60
0.043619,0.999048,55.000000,0.660000,0.000000,7.812188,78.261759,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,76.871166,111,T1_aug_night_load_1.7W_soc_80,0.166667,600.000000,60
0.047978,0.998848,55.000000,0.660000,0.000000,7.809407,78.087935,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,76.697342,111,T1_aug_night_load_1.7W_soc_80,0.183333,660.000000,60
0.052336,0.998630,55.000000,0.660000,0.000000,7.806626,77.914110,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,76.523517,111,T1_aug_night_load_1.7W_soc_80,0.200000,720.000000,60
0.056693,0.998392,55.000000,0.660000,0.000000,7.803845,77.740286,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,76.349693,111,T1_aug_night_load_1.7W_soc_80,0.216667,780.000000,60
0.061049,0.998135,55.000000,0.660000,0.000000,7.801063,77.566462,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,76.175869,111,T1_aug_night_load_1.7W_soc_80,0.233333,840.000000,60
0.065403,0.997859,55.000000,0.660000,0.000000,7.798282,77.392638,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,76.002045,111,T1_aug_night_load_1.7W_soc_80,0.250000,900.000000,60
0.069756,0.997564,55.000000,0.660000,0.000000,7.795501,77.218814,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,75.828221,111,T1_aug_night_load_1.7W_soc_80,0.266667,960.000000,60
0.074108,0.997250,55.000000,0.660000,0.000000,7.792720,77.044990,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,75.654397,111,T1_aug_night_load_1.7W_soc_80,0.283333,1020.000000,60
0.078459,0.996917,55.000000,0.660000,0.000000,7.789939,76.871166,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,75.480573,111,T1_aug_night_load_1.7W_soc_80,0.300000,1080.000000,60
0.082808,0.996566,55.000000,0.660000,0.000000,7.787157,76.697342,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,75.306748,111,T1_aug_night_load_1.7W_soc_80,0.316667,1140.000000,60
0.087156,0.996195,55.000000,0.660000,0.000000,7.784376,76.523517,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,75.132924,111,T1_aug_night_load_1.7W_soc_80,0.333333,1200.000000,60
0.091502,0.995805,55.000000,0.660000,0.000000,7.781595,76.349693,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,74.959100,111,T1_aug_night_load_1.7W_soc_80,0.350000,1260.000000,60
0.095846,0.995396,55.000000,0.660000,0.000000,7.778814,76.175869,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,74.785276,111,T1_aug_night_load_1.7W_soc_80,0.366667,1320.000000,60
0.100188,0.994969,55.000000,0.660000,0.000000,7.776033,76.002045,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,74.611452,111,T1_aug_night_load_1.7W_soc_80,0.383333,1380.000000,60
0.104528,0.994522,55.000000,0.660000,0.000000,7.773252,75.828221,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,74.437628,111,T1_aug_night_load_1.7W_soc_80,0.400000,1440.000000,60
0.108867,0.994056,55.000000,0.660000,0.000000,7.770470,75.654397,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,74.263804,111,T1_aug_night_load_1.7W_soc_80,0.416667,1500.000000,60
0.113203,0.993572,55.000000,0.660000,0.000000,7.767689,75.480573,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,74.089980,111,T1_aug_night_load_1.7W_soc_80,0.433333,1560.000000,60
0.117537,0.993068,55.000000,0.660000,0.000000,7.764908,75.306748,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,73.916155,111,T1_aug_night_load_1.7W_soc_80,0.450000,1620.000000,60
0.121869,0.992546,55.000000,0.660000,0.000000,7.762127,75.132924,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,73.742331,111,T1_aug_night_load_1.7W_soc_80,0.466667,1680.000000,60
0.126199,0.992005,55.000000,0.660000,0.000000,7.759346,74.959100,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,73.568507,111,T1_aug_night_load_1.7W_soc_80,0.483333,1740.000000,60
0.130526,0.991445,55.000000,0.660000,0.000000,7.756564,74.785276,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,73.394683,111,T1_aug_night_load_1.7W_soc_80,0.500000,1800.000000,60
0.134851,0.990866,55.000000,0.660000,0.000000,7.753783,74.611452,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,73.220859,111,T1_aug_night_load_1.7W_soc_80,0.516667,1860.000000,60
0.139173,0.990268,55.000000,0.660000,0.000000,7.751002,74.437628,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,73.047035,111,T1_aug_night_load_1.7W_soc_80,0.533333,1920.000000,60
0.143493,0.989651,55.000000,0.660000,0.000000,7.748221,74.263804,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,72.873211,111,T1_aug_night_load_1.7W_soc_80,0.550000,1980.000000,60
0.147809,0.989016,55.000000,0.660000,0.000000,7.745440,74.089980,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,72.699387,111,T1_aug_night_load_1.7W_soc_80,0.566667,2040.000000,60
0.152123,0.988362,55.000000,0.660000,0.000000,7.742658,73.916155,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,72.525562,111,T1_aug_night_load_1.7W_soc_80,0.583333,2100.000000,60
0.156434,0.987688,55.000000,0.660000,0.000000,7.739877,73.742331,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,72.351738,111,T1_aug_night_load_1.7W_soc_80,0.600000,2160.000000,60
0.160743,0.986996,55.000000,0.660000,0.000000,7.737096,73.568507,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,72.177914,111,T1_aug_night_load_1.7W_soc_80,0.616667,2220.000000,60
0.165048,0.986286,55.000000,0.660000,0.000000,7.734315,73.394683,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,72.004090,111,T1_aug_night_load_1.7W_soc_80,0.633333,2280.000000,60
0.169350,0.985556,55.000000,0.660000,0.000000,7.731534,73.220859,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,71.830266,111,T1_aug_night_load_1.7W_soc_80,0.650000,2340.000000,60
0.173648,0.984808,55.000000,0.660000,0.000000,7.728753,73.047035,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,71.656442,111,T1_aug_night_load_1.7W_soc_80,0.666667,2400.000000,60
0.177944,0.984041,55.000000,0.660000,0.000000,7.725971,72.873211,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,71.482618,111,T1_aug_night_load_1.7W_soc_80,0.683333,2460.000000,60
0.182236,0.983255,55.000000,0.660000,0.000000,7.723190,72.699387,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,71.308793,111,T1_aug_night_load_1.7W_soc_80,0.700000,2520.000000,60
0.186524,0.982450,55.000000,0.660000,0.000000,7.720409,72.525562,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,71.134969,111,T1_aug_night_load_1.7W_soc_80,0.716667,2580.000000,60
0.190809,0.981627,55.000000,0.660000,0.000000,7.717628,72.351738,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,70.961145,111,T1_aug_night_load_1.7W_soc_80,0.733333,2640.000000,60
0.195090,0.980785,55.000000,0.660000,0.000000,7.714847,72.177914,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,70.787321,111,T1_aug_night_load_1.7W_soc_80,0.750000,2700.000000,60
0.199368,0.979925,55.000000,0.660000,0.000000,7.712065,72.004090,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,70.613497,111,T1_aug_night_load_1.7W_soc_80,0.766667,2760.000000,60
0.203642,0.979045,55.000000,0.660000,0.000000,7.709284,71.830266,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,70.439673,111,T1_aug_night_load_1.7W_soc_80,0.783333,2820.000000,60
0.207912,0.978148,55.000000,0.660000,0.000000,7.706503,71.656442,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,70.265849,111,T1_aug_night_load_1.7W_soc_80,0.800000,2880.000000,60
0.212178,0.977231,55.000000,0.660000,0.000000,7.703722,71.482618,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,70.092025,111,T1_aug_night_load_1.7W_soc_80,0.816667,2940.000000,60
0.216440,0.976296,55.000000,0.660000,0.000000,7.700941,71.308793,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,69.918200,111,T1_aug_night_load_1.7W_soc_80,0.833333,3000.000000,60
0.220697,0.975342,55.000000,0.660000,0.000000,7.698160,71.134969,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,69.744376,111,T1_aug_night_load_1.7W_soc_80,0.850000,3060.000000,60
0.224951,0.974370,55.000000,0.660000,0.000000,7.695378,70.961145,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,69.570552,111,T1_aug_night_load_1.7W_soc_80,0.866667,3120.000000,60
0.229200,0.973379,55.000000,0.660000,0.000000,7.692597,70.787321,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,69.396728,111,T1_aug_night_load_1.7W_soc_80,0.883333,3180.000000,60
0.233445,0.972370,55.000000,0.660000,0.000000,7.689816,70.613497,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,69.222904,111,T1_aug_night_load_1.7W_soc_80,0.900000,3240.000000,60
0.237686,0.971342,55.000000,0.660000,0.000000,7.687035,70.439673,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,69.049080,111,T1_aug_night_load_1.7W_soc_80,0.916667,3300.000000,60
0.241922,0.970296,55.000000,0.660000,0.000000,7.684254,70.265849,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,68.875256,111,T1_aug_night_load_1.7W_soc_80,0.933333,3360.000000,60
0.246153,0.969231,55.000000,0.660000,0.000000,7.681472,70.092025,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,68.701431,111,T1_aug_night_load_1.7W_soc_80,0.950000,3420.000000,60
0.250380,0.968148,55.000000,0.660000,0.000000,7.678691,69.918200,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,68.527607,111,T1_aug_night_load_1.7W_soc_80,0.966667,3480.000000,60
0.254602,0.967046,55.000000,0.660000,0.000000,7.675910,69.744376,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,68.353783,111,T1_aug_night_load_1.7W_soc_80,0.983333,3540.000000,60
0.258819,0.965926,55.000000,0.660000,0.000000,7.673129,69.570552,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,68.179959,111,T1_aug_night_load_1.7W_soc_80,1.000000,3600.000000,60
0.263031,0.964787,55.000000,0.660000,0.000000,7.670348,69.396728,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,68.006135,111,T1_aug_night_load_1.7W_soc_80,1.016667,3660.000000,60
0.267238,0.963630,55.000000,0.660000,0.000000,7.667566,69.222904,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,67.832311,111,T1_aug_night_load_1.7W_soc_80,1.033333,3720.000000,60
0.271440,0.962455,55.000000,0.660000,0.000000,7.664785,69.049080,1.700000,64.000000,75.000000,0,1,1,1,0,0,0,0,0,0.000000,1.700000,67.658487,111,T1_aug_night_load_1.7W_soc_80,1.050000,3780.000000,60
